primaryID	secondaryID
CHEBI:15901	CHEBI:20511
CHEBI:15901	CHEBI:12078
CHEBI:15901	CHEBI:28622
CHEBI:15902	CHEBI:10273
CHEBI:15902	CHEBI:46554
CHEBI:15902	CHEBI:12332
CHEBI:15902	CHEBI:22416
CHEBI:15903	CHEBI:41140
CHEBI:15903	CHEBI:12373
CHEBI:15903	CHEBI:22795
CHEBI:15903	CHEBI:10397
CHEBI:15904	CHEBI:6528
CHEBI:15904	CHEBI:13655
CHEBI:15904	CHEBI:14529
CHEBI:15904	CHEBI:25075
CHEBI:15905	CHEBI:18702
CHEBI:15905	CHEBI:4082
CHEBI:15906	CHEBI:4398
CHEBI:15906	CHEBI:23609
CHEBI:15906	CHEBI:14109
CHEBI:15907	CHEBI:8161
CHEBI:15907	CHEBI:26077
CHEBI:15908	CHEBI:9573
CHEBI:15908	CHEBI:13174
CHEBI:15908	CHEBI:21402
CHEBI:15911	CHEBI:4455
CHEBI:15911	CHEBI:14131
CHEBI:15911	CHEBI:23647
CHEBI:15913	CHEBI:18653
CHEBI:15913	CHEBI:10975
CHEBI:15913	CHEBI:312
CHEBI:15914	CHEBI:1008
CHEBI:15914	CHEBI:11514
CHEBI:15914	CHEBI:19462
CHEBI:15915	CHEBI:13226
CHEBI:15915	CHEBI:20844
CHEBI:15915	CHEBI:2347
CHEBI:15916	CHEBI:9117
CHEBI:15916	CHEBI:15082
CHEBI:15917	CHEBI:21720
CHEBI:15917	CHEBI:12598
CHEBI:15918	CHEBI:41838
CHEBI:15918	CHEBI:41875
CHEBI:15918	CHEBI:41881
CHEBI:15918	CHEBI:10493
CHEBI:15918	CHEBI:19242
CHEBI:15918	CHEBI:14115
CHEBI:15918	CHEBI:14071
CHEBI:15918	CHEBI:14070
CHEBI:15919	CHEBI:39869
CHEBI:15919	CHEBI:12656
CHEBI:15919	CHEBI:12657
CHEBI:15919	CHEBI:21857
CHEBI:15919	CHEBI:7405
CHEBI:15920	CHEBI:3827
CHEBI:15920	CHEBI:14014
CHEBI:15920	CHEBI:23363
CHEBI:15924	CHEBI:20622
CHEBI:15924	CHEBI:12112
CHEBI:15924	CHEBI:12155
CHEBI:15924	CHEBI:2039
CHEBI:15925	CHEBI:11543
CHEBI:15925	CHEBI:11551
CHEBI:15925	CHEBI:12227
CHEBI:15925	CHEBI:1051
CHEBI:15925	CHEBI:19522
CHEBI:15926	CHEBI:25678
CHEBI:15926	CHEBI:4692
CHEBI:15926	CHEBI:14198
CHEBI:15926	CHEBI:14694
CHEBI:15926	CHEBI:23882
CHEBI:15927	CHEBI:7337
CHEBI:15927	CHEBI:47589
CHEBI:15927	CHEBI:12527
CHEBI:15927	CHEBI:21786
CHEBI:15929	CHEBI:6879
CHEBI:15929	CHEBI:14602
CHEBI:15929	CHEBI:25243
CHEBI:15930	CHEBI:2916
CHEBI:15930	CHEBI:49479
CHEBI:15930	CHEBI:13865
CHEBI:15930	CHEBI:22672
CHEBI:15931	CHEBI:11983
CHEBI:15931	CHEBI:1824
CHEBI:15931	CHEBI:20359
CHEBI:15932	CHEBI:12250
CHEBI:15932	CHEBI:2278
CHEBI:15932	CHEBI:20775
CHEBI:15933	CHEBI:13502
CHEBI:15933	CHEBI:9842
CHEBI:15933	CHEBI:22132
CHEBI:15934	CHEBI:20283
CHEBI:15934	CHEBI:52403
CHEBI:15934	CHEBI:11929
CHEBI:15934	CHEBI:57573
CHEBI:15934	CHEBI:1761
CHEBI:15936	CHEBI:4265
CHEBI:15936	CHEBI:13033
CHEBI:15936	CHEBI:21118
CHEBI:15936	CHEBI:57574
CHEBI:15937	CHEBI:12866
CHEBI:15937	CHEBI:27063
CHEBI:15937	CHEBI:10716
CHEBI:15937	CHEBI:32351
CHEBI:15938	CHEBI:8385
CHEBI:15938	CHEBI:14880
CHEBI:15938	CHEBI:26231
CHEBI:15939	CHEBI:5508
CHEBI:15939	CHEBI:24418
CHEBI:15940	CHEBI:44319
CHEBI:15940	CHEBI:7559
CHEBI:15940	CHEBI:25538
CHEBI:15941	CHEBI:19311
CHEBI:15941	CHEBI:11420
CHEBI:15941	CHEBI:877
CHEBI:15941	CHEBI:11423
CHEBI:15942	CHEBI:11520
CHEBI:15942	CHEBI:19466
CHEBI:15943	CHEBI:284
CHEBI:15943	CHEBI:14848
CHEBI:15943	CHEBI:11109
CHEBI:15943	CHEBI:26170
CHEBI:15944	CHEBI:2223
CHEBI:15944	CHEBI:12198
CHEBI:15945	CHEBI:12933
CHEBI:15945	CHEBI:39544
CHEBI:15945	CHEBI:4134
CHEBI:15945	CHEBI:20950
CHEBI:15946	CHEBI:20935
CHEBI:15946	CHEBI:42406
CHEBI:15946	CHEBI:4124
CHEBI:15946	CHEBI:12926
CHEBI:15947	CHEBI:7182
CHEBI:15947	CHEBI:12448
CHEBI:15947	CHEBI:21594
CHEBI:15948	CHEBI:43789
CHEBI:15948	CHEBI:6596
CHEBI:15948	CHEBI:14541
CHEBI:15948	CHEBI:26367
CHEBI:15949	CHEBI:4643
CHEBI:15949	CHEBI:14181
CHEBI:15949	CHEBI:23840
CHEBI:15950	CHEBI:416
CHEBI:15950	CHEBI:11062
CHEBI:15951	CHEBI:1583
CHEBI:15951	CHEBI:11850
CHEBI:15951	CHEBI:20111
CHEBI:15952	CHEBI:10508
CHEBI:15952	CHEBI:14079
CHEBI:15952	CHEBI:23540
CHEBI:15953	CHEBI:20734
CHEBI:15953	CHEBI:2203
CHEBI:15953	CHEBI:12221
CHEBI:15954	CHEBI:21002
CHEBI:15954	CHEBI:42666
CHEBI:15954	CHEBI:12968
CHEBI:15955	CHEBI:4655
CHEBI:15955	CHEBI:14183
CHEBI:15955	CHEBI:23845
CHEBI:15956	CHEBI:41236
CHEBI:15956	CHEBI:13905
CHEBI:15956	CHEBI:22882
CHEBI:15956	CHEBI:22884
CHEBI:15956	CHEBI:3108
CHEBI:15957	CHEBI:9272
CHEBI:15957	CHEBI:15116
CHEBI:15957	CHEBI:26777
CHEBI:15958	CHEBI:26027
CHEBI:15958	CHEBI:73160
CHEBI:15958	CHEBI:14800
CHEBI:15958	CHEBI:8126
CHEBI:15958	CHEBI:14799
CHEBI:15960	CHEBI:12711
CHEBI:15960	CHEBI:7669
CHEBI:15960	CHEBI:21936
CHEBI:15961	CHEBI:12717
CHEBI:15961	CHEBI:7691
CHEBI:15961	CHEBI:12693
CHEBI:15961	CHEBI:21965
CHEBI:15963	CHEBI:15043
CHEBI:15963	CHEBI:8841
CHEBI:15963	CHEBI:48505
CHEBI:15963	CHEBI:4230
CHEBI:15963	CHEBI:26552
CHEBI:15963	CHEBI:57591
CHEBI:15963	CHEBI:27854
CHEBI:15963	CHEBI:21074
CHEBI:15964	CHEBI:4018
CHEBI:15964	CHEBI:14055
CHEBI:15964	CHEBI:23486
CHEBI:15966	CHEBI:4183
CHEBI:15966	CHEBI:21023
CHEBI:15968	CHEBI:20026
CHEBI:15968	CHEBI:11797
CHEBI:15968	CHEBI:1507
CHEBI:15970	CHEBI:7677
CHEBI:15970	CHEBI:12689
CHEBI:15970	CHEBI:21950
CHEBI:15971	CHEBI:43239
CHEBI:15971	CHEBI:43114
CHEBI:15971	CHEBI:43190
CHEBI:15971	CHEBI:43048
CHEBI:15971	CHEBI:6240
CHEBI:15971	CHEBI:13117
CHEBI:15971	CHEBI:21324
CHEBI:15972	CHEBI:14078
CHEBI:15972	CHEBI:23539
CHEBI:15972	CHEBI:10507
CHEBI:15975	CHEBI:12096
CHEBI:15975	CHEBI:2107
CHEBI:15975	CHEBI:20535
CHEBI:15976	CHEBI:1560
CHEBI:15976	CHEBI:11842
CHEBI:15976	CHEBI:20087
CHEBI:15977	CHEBI:4007
CHEBI:15977	CHEBI:14047
CHEBI:15977	CHEBI:23463
CHEBI:15978	CHEBI:12848
CHEBI:15978	CHEBI:42793
CHEBI:15978	CHEBI:10648
CHEBI:15978	CHEBI:12843
CHEBI:15978	CHEBI:26705
CHEBI:15979	CHEBI:12604
CHEBI:15979	CHEBI:21748
CHEBI:15979	CHEBI:7304
CHEBI:15979	CHEBI:7305
CHEBI:15979	CHEBI:28056
CHEBI:15980	CHEBI:11006
CHEBI:15980	CHEBI:44662
CHEBI:15980	CHEBI:18695
CHEBI:15980	CHEBI:18696
CHEBI:15980	CHEBI:350
CHEBI:15981	CHEBI:10157
CHEBI:15981	CHEBI:13557
CHEBI:15982	CHEBI:3784
CHEBI:15982	CHEBI:14004
CHEBI:15982	CHEBI:23328
CHEBI:15984	CHEBI:12036
CHEBI:15984	CHEBI:20459
CHEBI:15984	CHEBI:1916
CHEBI:15986	CHEBI:8312
CHEBI:15986	CHEBI:14859
CHEBI:15986	CHEBI:13672
CHEBI:15987	CHEBI:11095
CHEBI:15987	CHEBI:9749
CHEBI:15987	CHEBI:15267
CHEBI:15987	CHEBI:27152
CHEBI:15989	CHEBI:8536
CHEBI:15989	CHEBI:14938
CHEBI:15992	CHEBI:19049
CHEBI:15992	CHEBI:11261
CHEBI:15993	CHEBI:7227
CHEBI:15993	CHEBI:12477
CHEBI:15993	CHEBI:21636
CHEBI:15994	CHEBI:12168
CHEBI:15994	CHEBI:40140
CHEBI:15994	CHEBI:2137
CHEBI:15994	CHEBI:20639
CHEBI:15996	CHEBI:42934
CHEBI:15996	CHEBI:5234
CHEBI:15996	CHEBI:13342
CHEBI:15996	CHEBI:24451
CHEBI:15997	CHEBI:1211
CHEBI:15997	CHEBI:11626
CHEBI:15997	CHEBI:19709
CHEBI:15998	CHEBI:11517
CHEBI:15998	CHEBI:1011
CHEBI:15998	CHEBI:19465
CHEBI:15998	CHEBI:11512
CHEBI:15999	CHEBI:20426
CHEBI:15999	CHEBI:42422
CHEBI:15999	CHEBI:1431
CHEBI:16000	CHEBI:42323
CHEBI:16000	CHEBI:272066
CHEBI:16000	CHEBI:14223
CHEBI:16000	CHEBI:23979
CHEBI:16000	CHEBI:4880
CHEBI:16001	CHEBI:1658
CHEBI:16001	CHEBI:11881
CHEBI:16001	CHEBI:20189
CHEBI:16002	CHEBI:20982
CHEBI:16002	CHEBI:4155
CHEBI:16003	CHEBI:319
CHEBI:16003	CHEBI:18660
CHEBI:16004	CHEBI:11001
CHEBI:16004	CHEBI:18684
CHEBI:16005	CHEBI:14596
CHEBI:16005	CHEBI:25277
CHEBI:16007	CHEBI:6814
CHEBI:16007	CHEBI:14586
CHEBI:16007	CHEBI:25225
CHEBI:16008	CHEBI:26593
CHEBI:16008	CHEBI:49777
CHEBI:16008	CHEBI:9005
CHEBI:16008	CHEBI:15060
CHEBI:16009	CHEBI:12273
CHEBI:16009	CHEBI:2337
CHEBI:16010	CHEBI:44943
CHEBI:16010	CHEBI:2116
CHEBI:16010	CHEBI:12157
CHEBI:16010	CHEBI:20624
CHEBI:16011	CHEBI:11574
CHEBI:16011	CHEBI:1093
CHEBI:16011	CHEBI:19574
CHEBI:16013	CHEBI:12087
CHEBI:16013	CHEBI:2014
CHEBI:16013	CHEBI:20523
CHEBI:16015	CHEBI:42825
CHEBI:16015	CHEBI:6224
CHEBI:16015	CHEBI:21304
CHEBI:16016	CHEBI:39809
CHEBI:16016	CHEBI:5453
CHEBI:16016	CHEBI:14340
CHEBI:16016	CHEBI:24354
CHEBI:16017	CHEBI:3055
CHEBI:16017	CHEBI:22747
CHEBI:16017	CHEBI:13890
CHEBI:16019	CHEBI:8392
CHEBI:16019	CHEBI:14882
CHEBI:16019	CHEBI:20113
CHEBI:16020	CHEBI:11266
CHEBI:16020	CHEBI:19061
CHEBI:16020	CHEBI:643
CHEBI:16021	CHEBI:7738
CHEBI:16021	CHEBI:14683
CHEBI:16021	CHEBI:25660
CHEBI:16022	CHEBI:13272
CHEBI:16022	CHEBI:3273
CHEBI:16022	CHEBI:20872
CHEBI:16023	CHEBI:4115
CHEBI:16023	CHEBI:12922
CHEBI:16023	CHEBI:20928
CHEBI:16026	CHEBI:6341
CHEBI:16026	CHEBI:21429
CHEBI:16027	CHEBI:13740
CHEBI:16027	CHEBI:40510
CHEBI:16027	CHEBI:22242
CHEBI:16027	CHEBI:40726
CHEBI:16027	CHEBI:40786
CHEBI:16027	CHEBI:40826
CHEBI:16027	CHEBI:47222
CHEBI:16027	CHEBI:12056
CHEBI:16027	CHEBI:2356
CHEBI:16027	CHEBI:13736
CHEBI:16027	CHEBI:13234
CHEBI:16027	CHEBI:13235
CHEBI:16027	CHEBI:22245
CHEBI:16028	CHEBI:13045
CHEBI:16028	CHEBI:13044
CHEBI:16028	CHEBI:21191
CHEBI:16029	CHEBI:12674
CHEBI:16029	CHEBI:7461
CHEBI:16029	CHEBI:21910
CHEBI:16030	CHEBI:13729
CHEBI:16030	CHEBI:22228
CHEBI:16030	CHEBI:2464
CHEBI:16031	CHEBI:46118
CHEBI:16031	CHEBI:5904
CHEBI:16031	CHEBI:14446
CHEBI:16031	CHEBI:24800
CHEBI:16032	CHEBI:2714
CHEBI:16032	CHEBI:13832
CHEBI:16032	CHEBI:20235
CHEBI:16034	CHEBI:8149
CHEBI:16034	CHEBI:14815
CHEBI:16034	CHEBI:26058
CHEBI:16035	CHEBI:11400
CHEBI:16035	CHEBI:842
CHEBI:16035	CHEBI:19267
CHEBI:16036	CHEBI:4891
CHEBI:16036	CHEBI:14226
CHEBI:16036	CHEBI:23987
CHEBI:16037	CHEBI:44443
CHEBI:16037	CHEBI:1226
CHEBI:16037	CHEBI:11632
CHEBI:16037	CHEBI:19727
CHEBI:16038	CHEBI:8129
CHEBI:16038	CHEBI:14803
CHEBI:16038	CHEBI:12701
CHEBI:16038	CHEBI:7661
CHEBI:16038	CHEBI:26030
CHEBI:16038	CHEBI:26031
CHEBI:16039	CHEBI:43508
CHEBI:16039	CHEBI:5851
CHEBI:16039	CHEBI:13374
CHEBI:16039	CHEBI:19272
CHEBI:16040	CHEBI:23531
CHEBI:16040	CHEBI:41732
CHEBI:16040	CHEBI:4072
CHEBI:16040	CHEBI:14066
CHEBI:16042	CHEBI:14384
CHEBI:16042	CHEBI:5605
CHEBI:16043	CHEBI:11570
CHEBI:16043	CHEBI:1079
CHEBI:16043	CHEBI:19554
CHEBI:16044	CHEBI:43924
CHEBI:16044	CHEBI:8535
CHEBI:16044	CHEBI:14937
CHEBI:16044	CHEBI:29983
CHEBI:16046	CHEBI:12315
CHEBI:16046	CHEBI:10240
CHEBI:16046	CHEBI:22383
CHEBI:16048	CHEBI:42517
CHEBI:16048	CHEBI:15017
CHEBI:16048	CHEBI:21128
CHEBI:16048	CHEBI:13318
CHEBI:16048	CHEBI:8782
CHEBI:16049	CHEBI:3266
CHEBI:16049	CHEBI:13266
CHEBI:16049	CHEBI:20865
CHEBI:16050	CHEBI:12469
CHEBI:16050	CHEBI:7206
CHEBI:16050	CHEBI:21613
CHEBI:16051	CHEBI:14849
CHEBI:16051	CHEBI:8292
CHEBI:16051	CHEBI:26171
CHEBI:16052	CHEBI:8486
CHEBI:16052	CHEBI:14906
CHEBI:16052	CHEBI:26309
CHEBI:16053	CHEBI:10627
CHEBI:16054	CHEBI:3059
CHEBI:16054	CHEBI:13891
CHEBI:16054	CHEBI:22751
CHEBI:16054	CHEBI:28962
CHEBI:16055	CHEBI:13160
CHEBI:16055	CHEBI:45427
CHEBI:16055	CHEBI:21378
CHEBI:16055	CHEBI:57622
CHEBI:16055	CHEBI:6292
CHEBI:16057	CHEBI:12280
CHEBI:16057	CHEBI:26245
CHEBI:16057	CHEBI:23803
CHEBI:16057	CHEBI:42074
CHEBI:16057	CHEBI:8394
CHEBI:16057	CHEBI:4616
CHEBI:16057	CHEBI:18108
CHEBI:16057	CHEBI:14883
CHEBI:16057	CHEBI:14169
CHEBI:16057	CHEBI:341937
CHEBI:16058	CHEBI:20633
CHEBI:16058	CHEBI:2132
CHEBI:16058	CHEBI:12181
CHEBI:16059	CHEBI:12549
CHEBI:16059	CHEBI:7175
CHEBI:16059	CHEBI:21588
CHEBI:16059	CHEBI:57624
CHEBI:16060	CHEBI:11301
CHEBI:16060	CHEBI:696
CHEBI:16062	CHEBI:21641
CHEBI:16062	CHEBI:12479
CHEBI:16062	CHEBI:7229
CHEBI:16062	CHEBI:12583
CHEBI:16062	CHEBI:57625
CHEBI:16063	CHEBI:24283
CHEBI:16063	CHEBI:5419
CHEBI:16063	CHEBI:14315
CHEBI:16064	CHEBI:11789
CHEBI:16064	CHEBI:20005
CHEBI:16064	CHEBI:58643
CHEBI:16064	CHEBI:59447
CHEBI:16064	CHEBI:11787
CHEBI:16065	CHEBI:15068
CHEBI:16065	CHEBI:9058
CHEBI:16065	CHEBI:26612
CHEBI:16066	CHEBI:11311
CHEBI:16066	CHEBI:727
CHEBI:16066	CHEBI:19119
CHEBI:16067	CHEBI:11362
CHEBI:16067	CHEBI:811
CHEBI:16068	CHEBI:136231
CHEBI:16068	CHEBI:1273
CHEBI:16068	CHEBI:11654
CHEBI:16068	CHEBI:19773
CHEBI:16069	CHEBI:5872
CHEBI:16069	CHEBI:24772
CHEBI:16070	CHEBI:11176
CHEBI:16070	CHEBI:40816
CHEBI:16070	CHEBI:550
CHEBI:16070	CHEBI:18943
CHEBI:16072	CHEBI:6654
CHEBI:16072	CHEBI:14560
CHEBI:16073	CHEBI:21598
CHEBI:16073	CHEBI:12553
CHEBI:16073	CHEBI:7185
CHEBI:16074	CHEBI:20665
CHEBI:16074	CHEBI:2146
CHEBI:16074	CHEBI:12177
CHEBI:16076	CHEBI:731
CHEBI:16076	CHEBI:11315
CHEBI:16076	CHEBI:19128
CHEBI:16077	CHEBI:4169
CHEBI:16077	CHEBI:12967
CHEBI:16077	CHEBI:21001
CHEBI:16079	CHEBI:13887
CHEBI:16079	CHEBI:3052
CHEBI:16079	CHEBI:22741
CHEBI:16080	CHEBI:1780
CHEBI:16080	CHEBI:20311
CHEBI:16081	CHEBI:23553
CHEBI:16081	CHEBI:10524
CHEBI:16081	CHEBI:14088
CHEBI:16082	CHEBI:46260
CHEBI:16082	CHEBI:13490
CHEBI:16082	CHEBI:9813
CHEBI:16082	CHEBI:22105
CHEBI:16083	CHEBI:18771
CHEBI:16083	CHEBI:443
CHEBI:16083	CHEBI:12415
CHEBI:16083	CHEBI:18772
CHEBI:16084	CHEBI:42378
CHEBI:16084	CHEBI:10375
CHEBI:16084	CHEBI:12352
CHEBI:16084	CHEBI:22768
CHEBI:16085	CHEBI:9812
CHEBI:16085	CHEBI:22101
CHEBI:16086	CHEBI:59603
CHEBI:16086	CHEBI:7041
CHEBI:16086	CHEBI:14627
CHEBI:16087	CHEBI:14465
CHEBI:16087	CHEBI:24884
CHEBI:16089	CHEBI:20715
CHEBI:16089	CHEBI:41952
CHEBI:16089	CHEBI:12213
CHEBI:16089	CHEBI:2182
CHEBI:16091	CHEBI:67131
CHEBI:16091	CHEBI:4686
CHEBI:16091	CHEBI:14190
CHEBI:16091	CHEBI:23877
CHEBI:16091	CHEBI:57636
CHEBI:16092	CHEBI:43484
CHEBI:16092	CHEBI:6051
CHEBI:16092	CHEBI:14479
CHEBI:16092	CHEBI:24920
CHEBI:16093	CHEBI:11620
CHEBI:16093	CHEBI:14601
CHEBI:16093	CHEBI:19698
CHEBI:16093	CHEBI:6878
CHEBI:16094	CHEBI:45922
CHEBI:16094	CHEBI:9569
CHEBI:16094	CHEBI:15242
CHEBI:16095	CHEBI:26647
CHEBI:16095	CHEBI:9113
CHEBI:16095	CHEBI:15080
CHEBI:16096	CHEBI:7895
CHEBI:16096	CHEBI:14728
CHEBI:16096	CHEBI:25833
CHEBI:16097	CHEBI:5218
CHEBI:16097	CHEBI:13331
CHEBI:16097	CHEBI:21157
CHEBI:16098	CHEBI:1773
CHEBI:16098	CHEBI:11937
CHEBI:16098	CHEBI:20292
CHEBI:16099	CHEBI:11913
CHEBI:16099	CHEBI:20253
CHEBI:16099	CHEBI:1735
CHEBI:16100	CHEBI:18889
CHEBI:16100	CHEBI:11156
CHEBI:16100	CHEBI:504
CHEBI:16101	CHEBI:45136
CHEBI:16101	CHEBI:4898
CHEBI:16101	CHEBI:14229
CHEBI:16101	CHEBI:23999
CHEBI:16104	CHEBI:19921
CHEBI:16104	CHEBI:1422
CHEBI:16104	CHEBI:19922
CHEBI:16106	CHEBI:11437
CHEBI:16106	CHEBI:19344
CHEBI:16106	CHEBI:905
CHEBI:16108	CHEBI:39571
CHEBI:16108	CHEBI:5454
CHEBI:16108	CHEBI:14342
CHEBI:16108	CHEBI:14341
CHEBI:16108	CHEBI:24355
CHEBI:16109	CHEBI:8471
CHEBI:16109	CHEBI:44868
CHEBI:16109	CHEBI:14902
CHEBI:16109	CHEBI:26286
CHEBI:16110	CHEBI:44694
CHEBI:16110	CHEBI:1681
CHEBI:16110	CHEBI:11148
CHEBI:16110	CHEBI:11753
CHEBI:16110	CHEBI:17046
CHEBI:16110	CHEBI:26029
CHEBI:16110	CHEBI:23660
CHEBI:16110	CHEBI:20200
CHEBI:16110	CHEBI:18878
CHEBI:16110	CHEBI:8128
CHEBI:16111	CHEBI:7615
CHEBI:16111	CHEBI:14664
CHEBI:16111	CHEBI:25577
CHEBI:16112	CHEBI:3625
CHEBI:16112	CHEBI:13972
CHEBI:16112	CHEBI:23145
CHEBI:16113	CHEBI:41564
CHEBI:16113	CHEBI:3659
CHEBI:16113	CHEBI:13982
CHEBI:16113	CHEBI:23204
CHEBI:16114	CHEBI:14576
CHEBI:16114	CHEBI:18492
CHEBI:16114	CHEBI:25177
CHEBI:16114	CHEBI:27497
CHEBI:16116	CHEBI:1527
CHEBI:16117	CHEBI:10387
CHEBI:16117	CHEBI:12361
CHEBI:16117	CHEBI:22785
CHEBI:16118	CHEBI:41098
CHEBI:16118	CHEBI:13893
CHEBI:16118	CHEBI:22753
CHEBI:16118	CHEBI:3066
CHEBI:16119	CHEBI:45740
CHEBI:16119	CHEBI:9133
CHEBI:16119	CHEBI:26662
CHEBI:16119	CHEBI:26664
CHEBI:16120	CHEBI:12156
CHEBI:16120	CHEBI:14323
CHEBI:16120	CHEBI:24328
CHEBI:16120	CHEBI:20623
CHEBI:16121	CHEBI:7118
CHEBI:16121	CHEBI:16156
CHEBI:16121	CHEBI:21578
CHEBI:16121	CHEBI:12558
CHEBI:16121	CHEBI:21512
CHEBI:16122	CHEBI:11722
CHEBI:16122	CHEBI:1426
CHEBI:16122	CHEBI:19927
CHEBI:16123	CHEBI:12225
CHEBI:16123	CHEBI:20748
CHEBI:16123	CHEBI:2228
CHEBI:16124	CHEBI:12333
CHEBI:16124	CHEBI:10292
CHEBI:16124	CHEBI:5485
CHEBI:16124	CHEBI:12334
CHEBI:16124	CHEBI:22459
CHEBI:16124	CHEBI:57648
CHEBI:16125	CHEBI:45015
CHEBI:16125	CHEBI:14396
CHEBI:16125	CHEBI:5696
CHEBI:16125	CHEBI:24538
CHEBI:16126	CHEBI:11724
CHEBI:16126	CHEBI:1429
CHEBI:16126	CHEBI:19931
CHEBI:16126	CHEBI:63279
CHEBI:16128	CHEBI:14081
CHEBI:16128	CHEBI:10510
CHEBI:16128	CHEBI:23542
CHEBI:16129	CHEBI:11338
CHEBI:16129	CHEBI:787
CHEBI:16129	CHEBI:19171
CHEBI:16130	CHEBI:11129
CHEBI:16130	CHEBI:472
CHEBI:16130	CHEBI:18849
CHEBI:16131	CHEBI:20413
CHEBI:16131	CHEBI:12010
CHEBI:16131	CHEBI:1871
CHEBI:16132	CHEBI:42055
CHEBI:16132	CHEBI:11566
CHEBI:16132	CHEBI:1082
CHEBI:16132	CHEBI:19559
CHEBI:16133	CHEBI:4022
CHEBI:16133	CHEBI:14057
CHEBI:16133	CHEBI:23494
CHEBI:16134	CHEBI:44284
CHEBI:16134	CHEBI:44269
CHEBI:16134	CHEBI:44404
CHEBI:16134	CHEBI:13405
CHEBI:16134	CHEBI:13406
CHEBI:16134	CHEBI:13407
CHEBI:16134	CHEBI:13771
CHEBI:16134	CHEBI:7434
CHEBI:16134	CHEBI:22533
CHEBI:16135	CHEBI:43397
CHEBI:16135	CHEBI:40653
CHEBI:16135	CHEBI:1212
CHEBI:16135	CHEBI:19710
CHEBI:16135	CHEBI:25337
CHEBI:16136	CHEBI:14414
CHEBI:16136	CHEBI:45489
CHEBI:16136	CHEBI:43058
CHEBI:16136	CHEBI:5787
CHEBI:16136	CHEBI:13356
CHEBI:16136	CHEBI:24639
CHEBI:16137	CHEBI:13992
CHEBI:16137	CHEBI:3673
CHEBI:16137	CHEBI:13989
CHEBI:16137	CHEBI:23221
CHEBI:16138	CHEBI:11564
CHEBI:16138	CHEBI:1077
CHEBI:16141	CHEBI:9864
CHEBI:16141	CHEBI:15285
CHEBI:16141	CHEBI:15286
CHEBI:16142	CHEBI:11777
CHEBI:16142	CHEBI:19992
CHEBI:16142	CHEBI:1482
CHEBI:16143	CHEBI:626
CHEBI:16143	CHEBI:11257
CHEBI:16143	CHEBI:19043
CHEBI:16143	CHEBI:11258
CHEBI:16144	CHEBI:9101
CHEBI:16144	CHEBI:15078
CHEBI:16146	CHEBI:14557
CHEBI:16146	CHEBI:25116
CHEBI:16147	CHEBI:718
CHEBI:16147	CHEBI:19117
CHEBI:16147	CHEBI:11309
CHEBI:16148	CHEBI:14393
CHEBI:16148	CHEBI:5671
CHEBI:16148	CHEBI:24511
CHEBI:16150	CHEBI:13879
CHEBI:16150	CHEBI:22717
CHEBI:16151	CHEBI:4560
CHEBI:16151	CHEBI:14147
CHEBI:16151	CHEBI:23737
CHEBI:16152	CHEBI:11285
CHEBI:16152	CHEBI:672
CHEBI:16153	CHEBI:21614
CHEBI:16153	CHEBI:12470
CHEBI:16153	CHEBI:12368
CHEBI:16153	CHEBI:7208
CHEBI:16153	CHEBI:22786
CHEBI:16153	CHEBI:29047
CHEBI:16153	CHEBI:12366
CHEBI:16154	CHEBI:6235
CHEBI:16154	CHEBI:21319
CHEBI:16154	CHEBI:21318
CHEBI:16155	CHEBI:809
CHEBI:16155	CHEBI:19189
CHEBI:16155	CHEBI:11351
CHEBI:16155	CHEBI:11361
CHEBI:16157	CHEBI:4101
CHEBI:16157	CHEBI:12913
CHEBI:16157	CHEBI:20911
CHEBI:16157	CHEBI:58491
CHEBI:16157	CHEBI:59450
CHEBI:16159	CHEBI:9353
CHEBI:16159	CHEBI:15142
CHEBI:16159	CHEBI:26838
CHEBI:16160	CHEBI:12723
CHEBI:16160	CHEBI:7704
CHEBI:16160	CHEBI:12699
CHEBI:16160	CHEBI:21975
CHEBI:16161	CHEBI:3772
CHEBI:16161	CHEBI:13296
CHEBI:16161	CHEBI:20880
CHEBI:16162	CHEBI:11441
CHEBI:16162	CHEBI:14700
CHEBI:16162	CHEBI:25724
CHEBI:16163	CHEBI:41438
CHEBI:16163	CHEBI:8954
CHEBI:16163	CHEBI:22040
CHEBI:16163	CHEBI:12745
CHEBI:16164	CHEBI:45264
CHEBI:16164	CHEBI:482
CHEBI:16164	CHEBI:11135
CHEBI:16164	CHEBI:14985
CHEBI:16164	CHEBI:22708
CHEBI:16165	CHEBI:12956
CHEBI:16165	CHEBI:4158
CHEBI:16165	CHEBI:20987
CHEBI:16166	CHEBI:11533
CHEBI:16166	CHEBI:1031
CHEBI:16166	CHEBI:19489
CHEBI:16168	CHEBI:2200
CHEBI:16168	CHEBI:12219
CHEBI:16168	CHEBI:20731
CHEBI:16169	CHEBI:11452
CHEBI:16169	CHEBI:14410
CHEBI:16169	CHEBI:24615
CHEBI:16170	CHEBI:5713
CHEBI:16170	CHEBI:13369
CHEBI:16170	CHEBI:29319
CHEBI:16171	CHEBI:14647
CHEBI:16171	CHEBI:12397
CHEBI:16171	CHEBI:7557
CHEBI:16171	CHEBI:13409
CHEBI:16171	CHEBI:18201
CHEBI:16171	CHEBI:14646
CHEBI:16171	CHEBI:10433
CHEBI:16171	CHEBI:25522
